ProductionID,LineID,ProductID,Date,Shift,Output,DefectiveUnits,DowntimeHours,Defective_Categories
382,4,2,2021-11-08,Night,1081,29,1.94,"Material, Machine, Process Issue"
383,2,27,2021-10-08,Afternoon,1279,15,1.03,Machine
384,3,11,2021-07-22,Night,1529,65,0.84,"Machine, Process Issue"
385,3,13,2021-03-23,Morning,1503,19,0.3,"Machine, Human Error, Material"
386,1,12,2021-09-24,Morning,1929,29,1.72,Material
387,3,41,2022-06-13,Afternoon,1439,26,0.96,"Human Error, Machine"
388,5,11,2021-01-14,Night,1194,57,1.04,"Process Issue, Machine, Material"
389,5,45,2020-11-21,Night,984,23,1.38,"Process Issue, Machine, Material"
390,1,5,2020-05-16,Night,1436,60,0.84,"Process Issue, Human Error, Material"
391,2,27,2021-10-26,Night,1188,34,0.56,Process Issue
392,1,10,2021-05-02,Night,1454,22,0.17,Process Issue
393,3,32,2022-05-30,Night,805,11,0.58,Process Issue
394,1,18,2021-06-29,Night,665,13,0.97,"Process Issue, Human Error"
395,3,36,2022-05-27,Morning,831,37,1.42,"Machine, Process Issue, Human Error"
396,2,23,2021-02-11,Morning,1350,23,0.14,"Human Error, Machine"
397,1,38,2020-03-05,Morning,968,12,0.94,"Material, Process Issue"
398,2,42,2020-06-01,Morning,663,11,1.94,"Process Issue, Human Error"
399,4,21,2022-02-04,Night,552,20,1.56,Process Issue
400,5,19,2021-11-25,Night,855,29,1.0,"Machine, Material, Process Issue"
401,4,26,2022-12-03,Night,593,9,0.6,Process Issue
402,4,13,2020-04-21,Night,1426,52,1.28,"Human Error, Machine"
403,5,51,2022-05-25,Afternoon,1064,51,0.96,"Human Error, Material, Process Issue"
404,4,29,2021-11-30,Afternoon,1723,60,0.41,Process Issue
405,4,47,2022-10-05,Afternoon,1065,44,0.63,"Machine, Process Issue"
406,1,30,2020-08-03,Night,1306,60,0.02,"Human Error, Process Issue, Machine"
407,4,20,2022-09-29,Afternoon,976,20,0.33,"Material, Human Error, Machine"
408,1,29,2020-01-12,Afternoon,1308,31,1.3,Human Error
409,3,16,2021-06-24,Afternoon,1417,63,0.7,"Machine, Human Error, Process Issue"
410,4,3,2022-09-12,Morning,1347,22,1.9,"Human Error, Material"
411,1,39,2022-01-04,Afternoon,1023,37,1.78,"Process Issue, Material"
412,3,15,2020-06-21,Night,911,44,0.16,Material
413,3,8,2021-09-12,Night,1606,57,0.55,"Process Issue, Machine"
414,4,34,2020-02-19,Afternoon,591,21,1.52,"Material, Machine, Process Issue"
415,2,18,2021-02-20,Night,1236,17,0.15,Process Issue
416,5,3,2022-10-16,Night,815,20,1.21,"Human Error, Material, Machine"
417,4,3,2021-08-04,Morning,1571,64,1.19,"Process Issue, Material"
418,1,41,2020-07-13,Night,1387,67,1.22,"Human Error, Material, Process Issue"
419,5,39,2020-11-18,Morning,1169,21,0.16,Material
420,5,21,2021-11-21,Afternoon,533,19,1.92,"Human Error, Machine"
421,1,19,2020-08-29,Morning,1182,38,0.37,"Material, Human Error, Process Issue"
422,1,23,2022-11-18,Afternoon,1215,51,1.79,Machine
423,2,16,2020-07-22,Morning,1624,80,0.18,"Machine, Human Error"
424,4,22,2022-02-26,Night,1509,18,0.47,"Human Error, Process Issue"
425,2,18,2021-11-02,Morning,1317,14,1.79,Process Issue
426,3,39,2022-05-12,Afternoon,1328,49,0.13,Human Error
427,2,14,2022-02-09,Morning,1487,42,1.76,"Material, Machine"
428,4,20,2021-05-14,Afternoon,1139,40,0.18,"Machine, Process Issue"
429,4,12,2022-08-21,Afternoon,589,28,1.83,"Process Issue, Human Error, Material"
430,5,1,2020-06-09,Morning,1521,74,0.55,"Material, Process Issue, Machine"
431,4,21,2020-12-11,Morning,1880,56,0.91,"Machine, Material, Human Error"
432,2,31,2021-02-12,Morning,1490,69,0.14,"Machine, Process Issue, Human Error"
433,4,48,2022-08-15,Afternoon,733,17,0.81,"Human Error, Process Issue"
434,5,22,2020-09-08,Afternoon,1274,36,1.53,"Machine, Human Error"
435,1,7,2020-02-06,Afternoon,979,26,0.7,"Material, Human Error"
436,4,21,2022-10-12,Morning,1138,32,1.98,"Process Issue, Material"
437,3,27,2021-01-15,Night,1159,27,1.16,Material
438,4,40,2022-05-05,Night,829,34,0.17,"Process Issue, Human Error"
439,2,36,2021-09-03,Morning,651,20,1.64,"Process Issue, Machine, Human Error"
440,1,8,2020-09-17,Morning,824,36,0.63,"Material, Process Issue, Machine"
441,2,44,2021-02-10,Morning,1639,39,1.07,Human Error
442,2,1,2020-12-02,Morning,1152,34,0.44,"Human Error, Machine, Process Issue"
443,1,39,2022-09-20,Afternoon,653,18,0.85,"Material, Human Error, Machine"
444,3,29,2022-01-18,Morning,689,32,0.46,Human Error
445,4,18,2022-10-31,Night,1230,27,1.79,"Material, Human Error"
446,3,40,2021-10-02,Morning,1990,31,0.05,"Human Error, Process Issue, Machine"
447,1,35,2020-05-16,Night,1711,62,0.13,"Process Issue, Material"
448,1,6,2021-08-21,Night,602,12,0.46,"Machine, Material, Process Issue"
449,1,38,2022-09-16,Night,1076,28,0.55,"Material, Human Error, Machine"
450,2,28,2020-05-16,Night,1285,38,1.52,"Process Issue, Machine, Human Error"
451,4,24,2020-12-04,Night,949,34,1.2,Machine
452,2,27,2022-01-08,Night,1166,53,1.38,Process Issue
453,1,5,2022-08-27,Night,1328,33,0.63,Material
454,1,3,2022-10-20,Afternoon,1757,38,0.68,"Human Error, Material, Process Issue"
455,2,39,2021-03-16,Morning,1315,40,0.68,"Human Error, Material"
456,4,26,2022-01-30,Morning,1891,41,1.59,Machine
457,2,49,2020-05-16,Night,1427,69,1.39,Process Issue
458,4,5,2022-11-26,Afternoon,1802,30,1.65,"Human Error, Process Issue"
459,2,42,2021-06-08,Afternoon,607,22,1.28,"Process Issue, Human Error"
460,3,18,2022-06-29,Morning,1547,67,1.03,"Process Issue, Human Error"
461,2,37,2020-02-23,Afternoon,1844,61,0.79,"Human Error, Machine, Material"
462,2,40,2021-08-29,Morning,1173,33,0.65,"Human Error, Process Issue"
463,2,29,2020-10-18,Night,552,8,0.93,"Material, Human Error, Machine"
464,5,11,2022-04-09,Afternoon,995,47,1.89,Material
465,2,29,2020-05-08,Night,1103,44,1.36,Human Error
466,4,26,2020-09-28,Morning,1237,48,1.05,"Process Issue, Material, Human Error"
467,1,48,2020-04-03,Afternoon,1356,54,1.1,"Material, Machine, Human Error"
468,4,37,2020-11-24,Morning,1815,65,0.44,"Human Error, Material, Machine"
469,3,50,2021-05-28,Night,1135,14,1.49,Machine
470,4,20,2021-09-30,Morning,1497,69,0.55,"Process Issue, Material, Machine"
471,4,19,2021-09-19,Night,1410,44,0.38,"Machine, Material, Process Issue"
472,2,16,2020-03-23,Night,537,21,1.02,"Material, Process Issue"
473,1,28,2022-07-05,Afternoon,874,14,1.28,"Machine, Material, Process Issue"
474,3,39,2021-12-10,Night,1213,42,1.4,"Human Error, Machine, Process Issue"
475,4,38,2022-04-10,Afternoon,1899,34,1.39,"Process Issue, Machine"
476,4,50,2021-06-20,Night,1450,63,0.19,"Process Issue, Material"
477,4,11,2021-04-11,Afternoon,1839,31,0.35,"Machine, Process Issue, Human Error"
478,3,28,2021-10-07,Morning,1509,31,1.05,"Material, Process Issue, Human Error"
479,2,43,2020-05-27,Afternoon,755,17,1.38,"Human Error, Material, Machine"
480,5,2,2021-10-14,Afternoon,1511,66,1.72,"Machine, Human Error"
481,4,47,2020-08-01,Afternoon,806,39,0.37,Human Error
482,4,29,2021-07-23,Afternoon,1060,26,0.71,Machine
483,2,48,2022-03-05,Night,1794,28,0.68,"Material, Process Issue, Human Error"
484,4,42,2022-04-27,Night,1639,51,0.87,Machine
485,4,32,2021-08-08,Night,1159,51,1.9,"Process Issue, Machine"
486,1,5,2022-11-21,Night,1162,55,0.01,"Process Issue, Material, Machine"
487,4,25,2020-11-08,Night,886,10,1.38,Process Issue
488,1,47,2020-03-26,Night,601,28,1.12,"Human Error, Machine, Material"
489,4,15,2021-05-25,Afternoon,593,20,1.09,Machine
490,4,22,2021-04-19,Afternoon,1229,14,0.04,"Material, Human Error"
491,2,40,2022-11-18,Night,1332,26,0.19,"Machine, Human Error, Material"
492,4,47,2020-06-28,Afternoon,1982,31,1.15,Process Issue
493,5,43,2021-12-22,Morning,1707,45,1.42,Process Issue
494,3,35,2022-12-22,Afternoon,1329,13,0.52,"Material, Machine"
495,5,22,2020-08-07,Morning,1255,27,0.78,"Machine, Human Error"
496,2,43,2022-08-01,Morning,619,8,1.23,"Material, Process Issue, Machine"
497,3,50,2020-12-12,Afternoon,668,18,1.8,"Machine, Process Issue, Material"
498,4,28,2022-07-12,Afternoon,1923,28,0.25,Machine
499,4,36,2020-02-02,Afternoon,1169,49,1.53,Machine
500,2,47,2020-12-07,Morning,1625,36,0.23,"Machine, Material"
501,2,47,2021-10-19,Night,1334,36,0.35,"Machine, Human Error"
502,1,12,2021-03-29,Night,1003,34,1.55,"Material, Human Error"
503,2,2,2020-06-25,Morning,1918,20,0.02,"Material, Machine"
504,4,41,2021-07-19,Afternoon,557,21,0.73,Material
505,2,6,2021-01-22,Afternoon,1591,21,0.91,"Machine, Human Error, Material"
506,3,24,2020-12-17,Morning,1669,68,0.99,"Human Error, Machine"
507,1,19,2020-08-10,Afternoon,1426,34,0.63,"Material, Process Issue"
508,2,15,2020-03-29,Night,1169,32,1.23,"Machine, Process Issue, Material"
509,2,1,2022-10-05,Afternoon,1108,33,1.85,"Human Error, Material, Machine"
510,1,34,2022-04-09,Night,1709,55,0.21,"Process Issue, Human Error, Material"
511,2,30,2021-05-10,Afternoon,879,42,0.92,"Material, Machine, Process Issue"
512,4,26,2022-11-30,Afternoon,1921,69,0.2,"Process Issue, Human Error, Machine"
513,3,26,2020-02-03,Afternoon,577,8,1.86,Human Error
514,4,38,2022-09-10,Night,821,34,0.66,Material
515,2,28,2021-03-25,Morning,1213,22,1.83,Human Error
516,4,42,2020-07-08,Morning,1903,41,1.67,"Human Error, Material"
517,4,20,2022-01-15,Night,1256,50,1.92,Process Issue
518,4,41,2021-11-07,Afternoon,568,8,1.59,Machine
519,1,19,2022-11-08,Morning,719,29,0.7,"Machine, Human Error, Material"
520,4,35,2022-04-14,Afternoon,1823,47,1.42,Material
521,3,9,2021-05-08,Morning,1225,50,1.41,Material
522,4,25,2022-03-20,Morning,583,19,0.05,"Machine, Human Error, Process Issue"
523,4,43,2022-08-19,Afternoon,1566,38,1.07,"Material, Machine, Human Error"
524,3,38,2021-06-15,Night,734,8,0.72,"Machine, Human Error, Process Issue"
525,4,39,2020-04-27,Afternoon,1714,20,0.41,Human Error
526,2,30,2020-12-16,Afternoon,1330,23,0.26,"Human Error, Machine, Process Issue"
527,4,47,2021-05-07,Morning,1318,32,0.28,Material
528,2,25,2022-11-04,Morning,1630,72,1.13,"Machine, Material, Human Error"
529,5,25,2020-12-07,Night,513,21,0.72,Human Error
530,4,24,2020-03-09,Afternoon,1270,34,0.05,Process Issue
531,4,31,2020-11-21,Night,1000,46,0.45,"Machine, Process Issue, Material"
532,5,6,2021-01-01,Morning,922,11,0.65,"Process Issue, Machine, Material"
533,4,17,2020-04-13,Morning,984,24,1.49,"Material, Process Issue"
534,5,7,2020-12-16,Night,1588,38,0.73,"Human Error, Process Issue, Machine"
535,3,50,2021-05-06,Night,1325,34,1.77,"Machine, Human Error"
536,4,5,2020-02-10,Morning,728,29,1.69,Machine
537,4,20,2022-04-11,Morning,1673,77,1.43,"Material, Human Error, Process Issue"
538,1,7,2022-05-27,Night,1641,66,0.85,"Process Issue, Machine, Material"
539,5,13,2022-03-03,Night,1596,57,0.47,"Human Error, Process Issue, Machine"
540,1,7,2021-06-08,Afternoon,879,33,1.88,Human Error
541,3,31,2021-02-05,Afternoon,1184,41,1.98,Human Error
542,4,19,2022-11-10,Night,943,29,1.39,"Machine, Material"
543,3,49,2022-11-04,Afternoon,1012,16,0.66,Machine
544,2,13,2021-09-03,Afternoon,1469,40,0.7,Machine
545,1,20,2020-12-14,Morning,1357,58,1.7,Human Error
546,3,3,2021-01-18,Afternoon,733,28,0.1,Material
547,4,16,2021-10-10,Morning,1156,37,1.93,"Material, Human Error, Process Issue"
548,2,30,2020-09-22,Night,1888,67,1.97,"Material, Human Error, Machine"
549,2,28,2020-12-24,Afternoon,1034,47,0.22,"Machine, Process Issue, Material"
550,2,8,2021-03-29,Night,587,18,1.87,Process Issue
551,4,30,2022-06-23,Afternoon,1881,51,1.9,"Human Error, Machine"
552,1,42,2020-12-18,Night,1692,41,1.46,"Human Error, Process Issue"
553,3,4,2021-10-08,Morning,1875,44,0.94,"Material, Machine"
554,4,50,2021-04-13,Night,1470,73,1.58,Material
555,1,23,2020-06-23,Afternoon,1402,31,0.49,"Material, Machine"
556,1,36,2020-06-04,Morning,985,26,1.24,"Human Error, Machine, Process Issue"
557,4,50,2022-03-17,Night,1828,41,1.03,"Human Error, Machine"
558,3,23,2022-05-24,Morning,912,36,0.79,"Machine, Process Issue, Human Error"
559,2,36,2022-07-20,Morning,830,27,0.78,"Material, Human Error"
560,4,5,2020-03-29,Morning,1669,72,0.22,"Process Issue, Human Error"
561,3,25,2022-02-24,Morning,1910,71,0.37,"Material, Process Issue, Machine"
562,3,20,2020-12-17,Night,1852,19,0.16,Machine
563,1,13,2022-08-06,Afternoon,589,17,0.68,"Process Issue, Human Error, Material"
564,2,42,2020-02-08,Afternoon,1690,51,1.75,Human Error
565,4,13,2022-12-28,Morning,1543,24,1.32,"Human Error, Process Issue, Material"
566,1,29,2020-12-13,Morning,1967,66,0.4,Process Issue
567,4,44,2022-09-18,Morning,1436,57,0.18,"Human Error, Material"
568,4,8,2022-02-15,Afternoon,1494,29,0.84,"Human Error, Process Issue, Material"
569,4,50,2020-10-12,Night,623,10,1.28,"Process Issue, Machine"
570,2,42,2021-08-11,Afternoon,1474,33,0.87,"Process Issue, Machine, Human Error"
571,4,1,2021-05-16,Morning,1969,32,0.96,"Human Error, Material, Machine"
572,4,23,2020-05-06,Afternoon,1397,39,0.52,"Human Error, Process Issue"
573,2,42,2021-01-12,Afternoon,1226,41,0.88,Machine
574,2,8,2020-07-02,Afternoon,1474,47,0.13,"Material, Machine, Human Error"
575,3,30,2020-09-12,Morning,1803,72,0.85,"Material, Machine"
576,4,23,2022-08-26,Night,1982,21,0.83,"Material, Human Error"
577,1,34,2020-12-28,Morning,1723,24,1.06,"Machine, Human Error, Process Issue"
578,3,41,2020-07-15,Night,836,27,0.39,"Machine, Human Error"
579,3,25,2022-06-12,Morning,1938,24,0.39,Machine
580,2,37,2022-01-07,Afternoon,575,12,1.12,"Human Error, Material, Process Issue"
581,1,22,2021-03-19,Morning,1488,41,1.96,"Machine, Human Error"
582,4,44,2022-10-14,Afternoon,671,14,1.77,Machine
583,3,38,2020-10-14,Night,1976,60,0.16,"Machine, Process Issue"
584,4,29,2020-06-04,Morning,1241,43,1.71,"Process Issue, Human Error, Machine"
585,4,10,2020-07-05,Morning,1820,44,0.51,"Material, Machine"
586,2,32,2020-01-03,Night,973,22,1.73,"Human Error, Process Issue"
587,4,35,2022-10-02,Night,956,12,1.76,Material
588,4,37,2021-11-10,Morning,1425,34,0.11,"Human Error, Machine"
589,1,13,2020-11-25,Morning,930,12,1.15,"Human Error, Material, Process Issue"
590,5,8,2021-09-27,Night,532,20,0.81,"Human Error, Machine, Material"
591,1,16,2022-01-09,Night,892,29,1.96,"Human Error, Machine"
592,5,6,2020-11-04,Afternoon,913,24,1.32,Process Issue
593,5,30,2020-04-09,Night,1124,14,1.63,"Human Error, Machine"
594,2,34,2020-04-07,Afternoon,1592,29,0.1,Material
595,2,7,2020-06-12,Morning,1730,37,1.32,Process Issue
596,4,29,2021-07-13,Morning,780,12,0.4,Machine
597,4,8,2021-05-01,Afternoon,782,38,1.9,"Human Error, Machine, Material"
598,4,35,2020-06-11,Afternoon,911,34,1.86,Material
599,2,37,2022-02-11,Night,1445,56,1.51,"Process Issue, Human Error, Machine"
600,2,41,2021-07-15,Morning,1215,49,0.87,"Human Error, Material"
601,1,25,2022-03-22,Morning,1374,35,0.98,"Process Issue, Material, Machine"
602,1,43,2020-12-22,Morning,1788,70,1.43,"Material, Machine, Human Error"
603,2,17,2020-05-09,Afternoon,723,29,0.73,Material
604,1,33,2021-09-26,Morning,849,41,1.26,"Machine, Process Issue, Human Error"
605,1,26,2021-02-11,Morning,581,25,0.28,Process Issue
606,5,49,2021-04-13,Morning,1353,37,0.21,Material
607,4,31,2020-04-06,Morning,1082,28,0.71,"Process Issue, Human Error"
608,4,21,2020-03-27,Afternoon,1406,69,0.48,Process Issue
609,1,36,2022-11-07,Afternoon,1298,33,0.75,"Machine, Human Error"
610,3,48,2022-05-24,Night,1958,93,1.27,"Human Error, Material, Machine"
611,4,28,2022-10-22,Morning,1078,17,0.28,"Machine, Process Issue, Material"
612,4,50,2021-07-27,Morning,1769,18,1.75,"Human Error, Machine, Process Issue"
613,4,48,2020-11-24,Morning,958,47,0.5,Material
614,5,10,2020-07-17,Afternoon,1701,21,0.3,Machine
615,5,26,2020-07-16,Morning,1678,74,1.06,"Machine, Process Issue"
616,3,51,2020-06-29,Night,1869,51,1.52,"Machine, Human Error, Process Issue"
617,4,30,2020-06-03,Afternoon,1276,41,0.31,Process Issue
618,3,46,2020-06-09,Morning,748,22,1.13,"Machine, Material, Human Error"
619,4,19,2020-05-11,Morning,714,34,0.16,"Machine, Material"
620,4,25,2021-08-06,Afternoon,747,23,0.03,"Material, Process Issue"
621,5,38,2022-01-02,Afternoon,909,34,0.66,"Machine, Process Issue, Human Error"
622,2,8,2022-11-23,Afternoon,875,37,0.13,"Process Issue, Machine"
623,4,44,2020-02-15,Morning,1790,76,1.7,"Machine, Human Error"
624,1,48,2020-03-13,Afternoon,534,26,1.59,"Machine, Process Issue, Material"
625,4,29,2020-10-31,Night,1558,35,0.82,Process Issue
626,2,15,2022-02-10,Morning,941,18,0.73,Process Issue
627,4,41,2021-10-12,Afternoon,781,29,1.5,Machine
628,3,19,2021-09-11,Morning,1171,50,0.1,"Machine, Human Error"
629,2,50,2021-03-08,Afternoon,1594,34,1.23,"Material, Human Error"
630,4,27,2020-03-22,Afternoon,1919,79,0.88,Process Issue
631,3,30,2021-06-24,Night,859,24,0.67,"Material, Process Issue"
632,2,32,2022-07-29,Afternoon,1328,57,0.71,"Machine, Process Issue"
633,2,35,2020-12-19,Morning,1906,38,1.81,Human Error
634,3,45,2022-03-05,Afternoon,625,30,1.11,"Process Issue, Machine, Material"
635,1,39,2022-06-08,Afternoon,1108,32,0.44,"Human Error, Machine, Process Issue"
636,1,51,2021-03-26,Night,1451,20,0.76,"Human Error, Material"
637,2,36,2020-03-29,Morning,695,14,1.72,Human Error
638,1,30,2022-12-01,Morning,1418,21,0.94,Machine
639,4,11,2022-02-26,Afternoon,1199,45,0.07,"Process Issue, Material"
640,4,1,2022-03-03,Night,1695,53,0.52,"Human Error, Machine, Process Issue"
641,4,17,2020-08-23,Night,1247,43,0.93,"Material, Human Error, Process Issue"
642,1,8,2022-02-04,Afternoon,608,17,0.29,"Machine, Human Error, Process Issue"
643,3,16,2021-05-13,Morning,1425,26,0.13,"Human Error, Machine"
644,2,22,2022-05-24,Afternoon,625,28,1.41,"Machine, Human Error"
645,4,15,2020-10-19,Night,1149,26,1.44,"Process Issue, Machine, Human Error"
646,2,9,2022-10-30,Afternoon,811,25,0.57,Human Error
647,4,32,2022-02-19,Morning,1212,24,0.44,"Process Issue, Material"
648,2,31,2021-05-04,Morning,1348,25,0.2,"Human Error, Machine, Material"
649,2,16,2021-12-06,Night,813,36,1.15,"Material, Process Issue"
650,3,45,2022-09-29,Morning,975,48,1.99,"Machine, Material"
651,3,23,2022-07-29,Afternoon,1781,19,1.82,"Material, Human Error"
652,4,38,2020-03-10,Night,824,28,1.05,"Process Issue, Machine, Human Error"
653,4,4,2020-01-23,Morning,1638,22,0.1,"Material, Machine"
654,2,44,2020-01-14,Night,1119,35,0.6,"Material, Machine"
655,1,39,2020-02-15,Night,1724,51,1.37,"Machine, Material, Human Error"
656,3,47,2020-09-22,Afternoon,989,29,0.46,Human Error
657,3,8,2021-02-26,Afternoon,1549,77,0.69,"Process Issue, Material, Human Error"
658,2,36,2022-12-18,Night,1030,18,1.42,"Machine, Process Issue"
659,3,25,2021-12-18,Night,1833,72,0.96,"Process Issue, Machine"
660,4,38,2021-03-18,Morning,831,32,1.17,"Machine, Material"
661,2,7,2022-05-02,Morning,536,13,1.65,Human Error
662,3,17,2022-02-21,Night,822,22,1.12,Process Issue
663,2,5,2021-03-31,Morning,978,19,1.8,"Human Error, Process Issue, Material"
664,4,4,2021-02-17,Afternoon,1574,51,0.25,"Machine, Material"
665,2,19,2021-06-13,Afternoon,1331,22,1.03,Human Error
666,5,36,2020-08-25,Afternoon,971,14,0.72,"Machine, Material, Human Error"
667,1,27,2020-02-25,Afternoon,1436,67,0.85,Material
668,4,15,2022-11-02,Morning,1971,87,1.96,"Process Issue, Material"
669,2,23,2021-12-27,Morning,1865,49,0.98,"Material, Machine, Human Error"
670,2,21,2022-02-12,Afternoon,1949,79,1.43,Material
671,1,28,2022-07-31,Afternoon,1890,69,1.96,Human Error
672,3,51,2022-07-17,Afternoon,603,26,0.53,"Material, Machine, Process Issue"
673,4,50,2022-12-29,Night,1357,24,0.56,"Material, Machine"
674,4,2,2022-07-03,Night,808,29,1.52,"Process Issue, Machine"
675,4,7,2021-06-07,Afternoon,1709,72,1.84,Human Error
676,4,28,2020-12-18,Night,871,43,0.18,"Human Error, Material, Machine"
677,2,33,2020-01-06,Morning,638,31,0.97,Machine
678,1,32,2020-01-10,Afternoon,1103,41,0.86,Material
679,2,1,2022-12-02,Morning,1232,26,1.96,Material
680,2,38,2021-02-21,Afternoon,1099,12,1.08,"Material, Process Issue, Machine"
681,2,2,2020-06-11,Morning,1296,22,0.35,"Material, Process Issue"
682,4,44,2021-12-03,Night,876,31,1.58,"Material, Process Issue"
683,3,34,2021-11-09,Night,1874,31,0.72,Process Issue
684,1,24,2020-01-28,Afternoon,695,19,1.71,Human Error
685,1,20,2021-02-12,Night,1100,21,0.85,Machine
686,4,27,2022-09-24,Night,1210,47,1.34,"Material, Machine, Human Error"
687,5,47,2021-12-24,Afternoon,1436,37,1.68,"Process Issue, Material"
688,3,21,2020-02-16,Afternoon,1478,25,0.35,"Human Error, Process Issue, Machine"
